window_size_s,file_path,label,orig_start,orig_end,gt_start,gt_end,orig_iou,vad_start,vad_end,vad_iou,delta_pp
0.3,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\รายการเย็ดแม่.wav,เย็ด,951.625,952.05,951.787717,951.871307,0.19668235294109943,951.625,952.05,0.19668235294109943,0.0
0.3,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\รายการเย็ดแม่.wav,เหี้ย,297.625,298.05,297.626608,297.919932,0.6901741176471369,297.625,298.05,0.6901741176471369,0.0
0.3,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\รายการเย็ดแม่.wav,เหี้ย,432.5,432.8,432.51693,432.769975,0.8434833333332546,432.5,432.8,0.8434833333332546,0.0
0.3,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\รายการเย็ดแม่.wav,เหี้ย,444.25,444.925,444.43181,444.659627,0.33750666666668455,444.40599999999995,444.925,0.4389537572254115,10.144709055872697
0.3,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\รายการเย็ดแม่.wav,เหี้ย,508.5,508.925,508.49982,508.816712,0.7448892233877105,508.5,508.88,0.8330580251459808,8.816880175827036
0.3,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\รายการเย็ดแม่.wav,เหี้ย,588.75,589.175,588.810975,589.066576,0.6014141176472871,588.75,589.175,0.6014141176472871,0.0
0.3,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\รายการเย็ดแม่.wav,เหี้ย,643.75,644.175,643.744092,643.965478,0.5000556963435263,643.75,644.175,0.5000556963435263,0.0
0.3,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\รายการเย็ดแม่.wav,เหี้ย,653.125,653.425,653.350944,653.425921,0.24609781304702444,653.125,653.425,0.24609781304702444,0.0
0.3,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\รายการเย็ดแม่.wav,เหี้ย,657.125,657.55,657.282481,657.446621,0.386211764706132,657.249,657.55,0.5453156146183596,15.910384991222765
0.3,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\รายการเย็ดแม่.wav,เหี้ย,669.875,670.8,670.23739,670.498856,0.28266594594600447,669.875,670.6709999999999,0.3284748743719378,4.5808928425933315
0.3,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\รายการเย็ดแม่.wav,เหี้ย,752.375,753.3,752.345344,752.899998,0.5499342171420725,752.375,752.915,0.921605319701669,37.167110255959656
0.3,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\รายการเย็ดแม่.wav,เหี้ย,783.625,784.3,783.76564,783.952415,0.2767037037037393,783.749,784.3,0.338974591651606,6.227088794786667
0.3,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\รายการเย็ดแม่.wav,เหี้ย,784.875,785.425,784.98557,785.237397,0.4578672727271919,784.875,785.425,0.4578672727271919,0.0
0.3,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\ลิ้นจระเข้ กินอะไรก็อร่อย.wav,กู,5.875,6.3,6.109426,6.219232,0.25836705882352917,5.875,6.3,0.25836705882352917,0.0
0.3,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\ลิ้นจระเข้ กินอะไรก็อร่อย.wav,กู,18.0,18.425,18.205243,18.344153,0.326847058823527,18.0,18.425,0.326847058823527,0.0
0.3,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\ลิ้นจระเข้ กินอะไรก็อร่อย.wav,กู,19.125,19.55,19.292715,19.410459,0.2770447058823485,19.153,19.55,0.2965843828715307,1.9539676989182242
0.3,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\ลิ้นจระเข้ กินอะไรก็อร่อย.wav,กู,20.0,20.425,20.167191,20.286258,0.28015764705882573,20.028,20.425,0.29991687657430866,1.9759229515482923
0.3,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\ลิ้นจระเข้ กินอะไรก็อร่อย.wav,กู,39.5,40.425,40.202087,40.296876,0.10247459459459349,39.5,40.425,0.10247459459459349,0.0
0.3,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\ลิ้นจระเข้ กินอะไรก็อร่อย.wav,กู,41.5,41.8,41.640929,41.80335,0.5243810779627373,41.5,41.8,0.5243810779627373,0.0
0.3,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\ลิ้นจระเข้ กินอะไรก็อร่อย.wav,กู,53.625,54.425,53.828056,53.949316,0.15157500000000876,53.625,54.421,0.15233668341709383,0.07616834170850739
0.3,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\ลิ้นจระเข้ กินอะไรก็อร่อย.wav,กู,58.5,58.8,58.714533,58.819942,0.2671327928186823,58.5,58.8,0.2671327928186823,0.0
0.3,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\ลิ้นจระเข้ กินอะไรก็อร่อย.wav,กู,60.625,60.925,60.657525,60.766867,0.3644733333333303,60.625,60.925,0.3644733333333303,0.0
0.3,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\ลิ้นจระเข้ กินอะไรก็อร่อย.wav,มึง,41.25,41.55,41.355024,41.494083,0.4635300000000149,41.25,41.55,0.4635300000000149,0.0
0.3,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\วิ่งหนี or วิ่งใส่.wav,กู,7.75,8.3,7.96435,8.062951,0.1792745454545459,7.938000000000001,8.3,0.27237845303867503,9.310390758412911
0.3,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\ศาลเจ้าทางม้าลายอยู่ไหน!!.wav,กู,45.25,45.675,45.377464,45.495142,0.2768894117647029,45.25,45.675,0.2768894117647029,0.0
0.3,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\อะชิมะหม๋า.wav,กู,10.0,10.425,10.181355,10.256798,0.17751294117647012,10.156,10.425,0.2804572490706316,10.294430789416145
0.3,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\อะชิมะหม๋า.wav,มึง,19.0,19.8,19.118072,19.305991,0.23489874999999638,19.0,19.572,0.328529720279716,9.363097027971962
0.3,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\อะไรหายากสุด.wav,มึง,13.75,14.3,13.986202,14.05307,0.12157818181818073,13.75,14.3,0.12157818181818073,0.0
0.3,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\เกิดแต่กับคีร์มากค่ะ.wav,กู,7.375,7.8,7.560986,7.697133,0.32034588235294187,7.531000000000001,7.8,0.5061226765799279,18.577679422698605
0.3,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\เกิดแต่กับคีร์มากค่ะ.wav,มึง,42.75,43.3,42.866725,42.973782,0.19464909090908739,42.75,43.3,0.19464909090908739,0.0
0.3,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\เคยอยากเป็นวีค่ายกระต่าย.wav,กู,11.625,12.175,11.862371,11.899454,0.06742363636363785,11.813,12.175,0.10243922651933939,3.5015590155701535
0.3,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\เจ๊อยากกลับบ้านแล้ว....wav,เหี้ย,15.375,15.8,15.342018,15.659347,0.6208693791459045,15.375,15.8,0.6208693791459045,0.0
0.3,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\เดินเตะทุกอย่างบนโลก!.wav,กู,2.875,3.3,3.035611,3.178815,0.33695058823529506,2.999,3.3,0.47576079734219423,13.881020910689918
0.3,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\เดินเตะทุกอย่างบนโลก!.wav,กู,11.625,11.925,11.70444,11.758234,0.17931333333333258,11.625,11.925,0.17931333333333258,0.0
0.3,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\เดินเตะทุกอย่างบนโลก!.wav,กู,21.375,21.8,21.529066,21.662097,0.313014117647056,21.499,21.8,0.44196345514949553,12.894933750243954
0.3,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\เดินเตะทุกอย่างบนโลก!.wav,กู,27.25,27.675,27.473708,27.567175,0.21992235294117707,27.25,27.675,0.21992235294117707,0.0
0.3,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\เดินเตะทุกอย่างบนโลก!.wav,กู,29.25,29.675,29.356449,29.435105,0.18507294117646728,29.25,29.675,0.18507294117646728,0.0
0.3,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\เดินเตะทุกอย่างบนโลก!.wav,กู,33.5,33.8,33.693795,33.789264,0.31823000000000756,33.5,33.8,0.31823000000000756,0.0
0.3,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\เดินเตะทุกอย่างบนโลก!.wav,กู,34.875,35.3,35.039413,35.166954,0.3000964705882225,34.875,35.3,0.3000964705882225,0.0
0.3,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\เพื่อนบ้านหรรษาของจริงๆ.wav,กู,30.625,30.925,30.793568,30.85264,0.19690666666666773,30.625,30.925,0.19690666666666773,0.0
0.3,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\เพื่อนบ้านหรรษาของจริงๆ.wav,กู,39.625,40.3,39.712069,39.755921,0.06496592592592784,39.625,40.068999999999996,0.09876576576576927,3.3799839839841432
0.3,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\เพื่อนบ้านหรรษาของจริงๆ.wav,มึง,5.125,5.425,5.244845,5.478995,0.5089196175087216,5.125,5.425,0.5089196175087216,0.0
0.3,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\เพื่อนบ้านหรรษาของจริงๆ.wav,มึง,22.125,22.55,22.193372,22.500443,0.72252,22.125,22.55,0.72252,0.0
0.3,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\เพื่อนบ้านหรรษาของจริงๆ.wav,เหี้ย,37.75,38.3,37.924782,38.043642,0.21610909090908834,37.75,38.3,0.21610909090908834,0.0
0.3,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\โอ๊ต.wav,กู,20.25,20.925,20.486934,20.566161,0.11737333333333246,20.25,20.925,0.11737333333333246,0.0
0.3,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\โอ๊ต.wav,กู,144.375,144.8,144.605871,144.666751,0.14324705882351943,144.375,144.8,0.14324705882351943,0.0
0.3,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\โอ๊ต.wav,กู,239.25,239.675,239.426206,239.561406,0.31811764705880924,239.25,239.675,0.31811764705880924,0.0
0.3,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\โอ๊ต.wav,กู,273.0,273.3,273.115236,273.261592,0.4878533333334005,273.0,273.3,0.4878533333334005,0.0
0.3,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\โอ๊ต.wav,กู,273.5,273.925,273.623776,273.757049,0.31358352941169565,273.5,273.925,0.31358352941169565,0.0
0.3,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\โอ๊ต.wav,กู,1169.75,1170.55,1169.9105,1170.010576,0.12509499999993778,1169.75,1170.55,0.12509499999993778,0.0
0.3,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\โอ๊ต.wav,มึง,57.875,58.3,58.079944,58.166041,0.20258117647059504,57.875,58.3,0.20258117647059504,0.0
0.3,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\โอ๊ต.wav,มึง,1162.875,1163.675,1163.000211,1163.162908,0.2033712499999867,1162.875,1163.675,0.2033712499999867,0.0
0.3,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\โอ๊ต.wav,เหี้ย,1076.5,1077.55,1076.691332,1076.847038,0.14829142857144378,1076.5,1077.55,0.14829142857144378,0.0
0.3,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\ใต้น้ำยังจะตามมาอีก!!.wav,กู,19.125,19.675,19.314388,19.363083,0.08853636363636097,19.125,19.675,0.08853636363636097,0.0
0.3,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\ใต้น้ำยังจะตามมาอีก!!.wav,มึง,9.875,10.3,9.973041,10.148739,0.41340705882353007,9.875,10.3,0.41340705882353007,0.0
0.3,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\ใต้น้ำยังจะตามมาอีก!!.wav,เหี้ย,11.0,11.55,11.157715,11.280346,0.22296545454545455,11.0,11.55,0.22296545454545455,0.0
0.3,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\ใต้น้ำยังจะตามมาอีก!!.wav,เหี้ย,21.5,21.925,21.499116,21.753045,0.5941641385917298,21.5,21.925,0.5941641385917298,0.0
0.3,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\ใต้น้ำยังจะตามมาอีก!!.wav,เหี้ย,49.0,49.55,49.132166,49.415824,0.5157418181818256,49.0,49.55,0.5157418181818256,0.0
0.3,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\noise\จัดอันดับ ทหารสุดฮา.wav,เย็ด,5.5,5.8,5.628947,5.738788,0.36613666666666494,5.5,5.8,0.36613666666666494,0.0
0.3,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\noise\หาสัญลักษณ์ตามฉบับ New World Order ในเพลง จี่หอย.wav,มึง,100.875,101.675,101.013916,101.158069,0.18019125000000422,100.875,101.675,0.18019125000000422,0.0
0.3,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\noise\อะไรคือสิ่งที่ถูก.wav,กู,2.125,2.55,2.227271,2.298155,0.16678588235294112,2.125,2.55,0.16678588235294112,0.0
0.3,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\noise\อะไรคือสิ่งที่ถูก.wav,กู,9.75,10.175,9.832852,9.919234,0.20325176470587877,9.75,10.175,0.20325176470587877,0.0
0.3,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\noise\อะไรคือสิ่งที่ถูก.wav,กู,25.25,25.55,25.36253,25.412865,0.16778333333333448,25.25,25.55,0.16778333333333448,0.0
