file_path,start_time,end_time,label,is_augmented,aug_type,original_file
dataset\augmented\บิวพูดควย_none_117_nan.wav,0.0,1.08275,none,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\บิวพูดควย.wav
dataset\augmented\ก็มาดิสะไอ้สัสเป็นเหี้ยไรวะ_none_118_nan.wav,0.0,1.2978125,none,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\ก็มาดิสะไอ้สัสเป็นเหี้ยไรวะ.wav
dataset\augmented\อาทโดนFBI_none_119_light_none.wav,0.0,14.140875,none,True,light_none,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\อาทโดนFBI.wav
dataset\augmented\เอ๊ย เป็นเหี้ยไรวะกูถามจริง_ควย_120_nan.wav,0.0,0.1189375,ควย,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\เอ๊ย เป็นเหี้ยไรวะกูถามจริง.wav
dataset\augmented\ไอ้เหี้ยทำไมนิสัยมึงสวะได้ขนาดนี้_เหี้ย_121_light.wav,0.0,0.2718125,เหี้ย,True,light,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\ไอ้เหี้ยทำไมนิสัยมึงสวะได้ขนาดนี้.wav
dataset\augmented\เย็ดแม่ กูไม่โอเคกับสิ่งที่มึงทำเลยนะ_none_122_nan.wav,0.0,0.826375,none,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\เย็ดแม่ กูไม่โอเคกับสิ่งที่มึงทำเลยนะ.wav
dataset\augmented\Janพูดถึงอาท_ควย_123_medium.wav,0.0,0.5223125,ควย,True,medium,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\Janพูดถึงอาท.wav
dataset\augmented\คือมึงไม่ฉลาดหรอวะ_ควย_124_nan.wav,0.0,0.1511875,ควย,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\คือมึงไม่ฉลาดหรอวะ.wav
dataset\augmented\กล้าดียังไงมาแตะคนรัก_none_125_nan.wav,0.0,0.637,none,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\กล้าดียังไงมาแตะคนรัก.wav
dataset\augmented\เย็ดแม่ กูไม่โอเคกับสิ่งที่มึงทำเลยนะ_กู_126_nan.wav,0.0,0.0590625,กู,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\เย็ดแม่ กูไม่โอเคกับสิ่งที่มึงทำเลยนะ.wav
dataset\augmented\ฉันไปเรียนภาษาใต้มา_หี_127_medium.wav,0.0,0.217125,หี,True,medium,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\ฉันไปเรียนภาษาใต้มา.wav
dataset\augmented\อาทโดนFBI_none_128_light_none.wav,0.0,9.5638125,none,True,light_none,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\อาทโดนFBI.wav
dataset\augmented\แล้วคิดจะรับผิดชอบเรื่องนี้ยังไง เย็ดแม่_เย็ด_129_nan.wav,0.0,0.1054375,เย็ด,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\แล้วคิดจะรับผิดชอบเรื่องนี้ยังไง เย็ดแม่.wav
dataset\augmented\คนดีห้ามเพื่อน_กู_130_nan.wav,0.0,0.0740625,กู,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\คนดีห้ามเพื่อน.wav
dataset\augmented\บัวด่านัท_สวะ_131_medium.wav,0.0,0.3519375,สวะ,True,medium,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\บัวด่านัท.wav
dataset\augmented\อีกระเทย มึงอะอีกระเทย กูอะตุ๊แท้ มึงอะตุ๊ดเทียม_กู_132_nan.wav,0.0,0.176,กู,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\อีกระเทย มึงอะอีกระเทย กูอะตุ๊แท้ มึงอะตุ๊ดเทียม.wav
dataset\augmented\โต้งไล่หมา_กู_133_nan.wav,0.0,0.114625,กู,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\โต้งไล่หมา.wav
dataset\augmented\คอมโครตดี_กู_134_nan.wav,0.0,0.149375,กู,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\คอมโครตดี.wav
dataset\augmented\พิ้งค์ด่าหนัง_none_135_nan.wav,0.0,3.0375625,none,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\พิ้งค์ด่าหนัง.wav
dataset\augmented\เข้ามาเลยไอ้พวกเด็กเปรต กูคนนี้จะลงทัณฑ์เอง_กู_136_nan.wav,0.0,0.34225,กู,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\เข้ามาเลยไอ้พวกเด็กเปรต กูคนนี้จะลงทัณฑ์เอง.wav
dataset\augmented\Janพูดถึงอาท_none_137_nan.wav,0.0,2.1359375,none,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\Janพูดถึงอาท.wav
dataset\augmented\อั้มด่าแหลก_เย็ด_138_medium.wav,0.0,0.158125,เย็ด,True,medium,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\อั้มด่าแหลก.wav
dataset\augmented\เออใช่ กูเห็นไอกายมันลงสตอรี่ ชวนสาวมาดูแมวที่_none_139_nan.wav,0.0,2.19,none,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\เออใช่ กูเห็นไอกายมันลงสตอรี่ ชวนสาวมาดูแมวที่.wav
dataset\augmented\มึงไม่มีสิทธิ์มาทำแบบนี้กับกู เย็ดแม่_none_140_nan.wav,0.0,1.0555625,none,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\มึงไม่มีสิทธิ์มาทำแบบนี้กับกู เย็ดแม่.wav
dataset\augmented\หีหอมพ่อง_none_141_nan.wav,0.0,0.8538125,none,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\หีหอมพ่อง.wav
dataset\augmented\เลสเบี้ยน_none_142_nan.wav,0.0,0.326625,none,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\เลสเบี้ยน.wav
dataset\augmented\บิวพูดควย_ควย_143_medium.wav,0.0,0.233,ควย,True,medium,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\บิวพูดควย.wav
dataset\augmented\ดูถูกหีไม่มีวันเจริญ_none_144_nan.wav,0.0,1.002,none,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\ดูถูกหีไม่มีวันเจริญ.wav
dataset\augmented\แตด (แทน)_แตด_145_heavy.wav,0.0,2.112,แตด,True,heavy,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\single\แตด\แตด (แทน).wav
dataset\augmented\ชีสเหม็น_กู_146_nan.wav,0.0,0.1070625,กู,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\ชีสเหม็น.wav
dataset\augmented\คอมโครตดี_กู_147_nan.wav,0.0,0.084,กู,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\คอมโครตดี.wav
dataset\augmented\อั้มด่าแหลก_none_148_nan.wav,0.0,0.87375,none,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\อั้มด่าแหลก.wav
dataset\augmented\ก็มาดิสะไอ้สัสเป็นเหี้ยไรวะ_none_149_nan.wav,0.0,1.93925,none,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\ก็มาดิสะไอ้สัสเป็นเหี้ยไรวะ.wav
dataset\augmented\หีหอมพ่อง_สวะ_150_medium.wav,0.0,0.3173125,สวะ,True,medium,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\หีหอมพ่อง.wav
dataset\augmented\โอ๊ย เย็ดแม่ เจ็บชิบหาย_เย็ด_151_medium.wav,0.0,0.1375,เย็ด,True,medium,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\noise\โอ๊ย เย็ดแม่ เจ็บชิบหาย.wav
dataset\augmented\กาลครั้งมีไอ้สวะตัวหนึ่ง_หี_152_medium.wav,0.0,0.137125,หี,True,medium,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\กาลครั้งมีไอ้สวะตัวหนึ่ง.wav
dataset\augmented\ทายคำเย็ดแม่_none_153_nan.wav,0.0,8.3890625,none,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\ทายคำเย็ดแม่.wav
dataset\augmented\ป้าๆก๋วยเตี๋ยวถุงนึง_none_154_nan.wav,0.0,0.3669375,none,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\ป้าๆก๋วยเตี๋ยวถุงนึง.wav
dataset\augmented\ดูถูกหีไม่มีวันเจริญ_none_155_nan.wav,0.0,0.9700625,none,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\ดูถูกหีไม่มีวันเจริญ.wav
dataset\augmented\คือมึงไม่ฉลาดหรอวะ_หี_156_nan.wav,0.0,0.1875,หี,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\คือมึงไม่ฉลาดหรอวะ.wav
dataset\augmented\Janพูดถึงอาท_หี_157_nan.wav,0.0,0.17575,หี,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\Janพูดถึงอาท.wav
dataset\augmented\บิวพูดเหี้ย_เหี้ย_158_light.wav,0.0,0.1276875,เหี้ย,True,light,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\บิวพูดเหี้ย.wav
dataset\augmented\แตด (แทน)_แตด_159_heavy.wav,0.0,2.112,แตด,True,heavy,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\single\แตด\แตด (แทน).wav
dataset\augmented\Janพูดถึงอาท_none_160_nan.wav,0.0,2.0748125,none,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\Janพูดถึงอาท.wav
dataset\augmented\อั้มด่าแหลก_none_161_nan.wav,0.0,1.12675,none,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\อั้มด่าแหลก.wav
dataset\augmented\พูดจาไม่มีสาระเหมือนสวะลอยน้ำไปวัน ๆ_สวะ_162_medium.wav,0.0,0.224625,สวะ,True,medium,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\พูดจาไม่มีสาระเหมือนสวะลอยน้ำไปวัน ๆ.wav
dataset\augmented\หี (แทน)_หี_163_medium.wav,0.0,1.7066875,หี,True,medium,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\single\หี\หี (แทน).wav
dataset\augmented\ทายคำเย็ดแม่_none_164_nan.wav,0.0,10.6675,none,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\ทายคำเย็ดแม่.wav
